12296423;111449495;111449497;0;
12296423;111449497;111449499;0;
12296423;111449499;1840161050;0;
12296423;1840161050;479416374;0;
12296423;479416374;1840161051;0;
12296423;1840161051;2581829743;0;
12296423;2581829743;335983979;0;
12296423;335983979;479297789;0;
12296423;479297789;479292807;0;
12296423;479292807;1840161054;0;
12296423;1840161054;479435788;0;
39920767;479292807;479293073;0;
39920767;479293073;479293054;0;
39920767;479293054;479297762;0;
39921299;479292902;479297778;0;
39921299;479297778;479297781;0;
39921299;479297781;479297783;0;
39921299;479297783;479297773;0;
39921304;479297773;479297788;0;
39921304;479297788;4505062035;0;
39922113;479309406;5297746038;0;
39922113;5297746038;479309422;0;
39922113;479309422;479309437;0;
39922113;479309437;479309444;0;
39922113;479309444;479309465;0;
39922113;479309465;479309290;0;
39922119;479309290;5297746045;0;
39922119;5297746045;479309617;0;
39922119;479309617;479309636;0;
39928988;479411820;479411827;0;
39928988;479411827;5297746039;0;
39928988;5297746039;479411836;0;
39928988;479411836;479411875;0;
39928988;479411875;479411888;0;
39928988;479411888;479411901;0;
39928989;479411934;5297746037;0;
39928989;5297746037;479411901;0;
39928989;479411901;479411938;0;
39928989;479411938;479297772;0;
39928989;479297772;479309290;0;
39928989;479309290;479297773;0;
39928989;479297773;479297762;0;
39928994;479412088;479412095;0;
39928994;479412095;479412099;0;
39928994;479412099;479412103;0;
39928994;479412103;479412110;0;
39928994;479412110;479411938;0;
39928995;479297772;5297746040;0;
39928995;5297746040;5297746041;0;
39928995;5297746041;479412156;0;
39928995;479412156;5297746043;0;
39928995;5297746043;5297746042;0;
39928995;5297746042;5297746044;0;
39928995;5297746044;1143318805;0;
453823647;1143318458;4505062035;0;
453823647;4505062035;479309636;0;
453823647;479309636;1143318805;0;
453823647;1143318805;1143318458;0;
453823653;479292879;479416337;0;
453823653;479416337;5297746031;0;
453823653;5297746031;479411934;0;
453823653;479411934;2581829743;0;
548380494;5297746031;5297746032;0;
548380494;5297746032;5297746033;0;
548380494;5297746033;5297746034;0;
548380494;5297746034;5297746035;0;
548380494;5297746035;5297746036;0;
548380494;5297746036;5297746037;0;
