8366889;1676280555;3130312334;0;
8366889;3130312334;25620759;0;
8366893;747467609;25620516;0;
8366893;25620516;25620518;0;
8366896;25620516;2379077834;0;
8366896;2379077834;2379077831;0;
8366896;2379077831;25620692;0;
8366896;25620692;2378366854;0;
8366896;2378366854;1386051842;0;
8366901;25620948;1386051850;0;
8366901;1386051850;3442647353;0;
8366901;3442647353;1386051854;0;
8367058;25632225;2848372007;0;
8367058;2848372007;25632226;0;
8367058;25632226;25632228;0;
8367068;25632293;5284368117;0;
8367068;5284368117;1110698247;0;
8367068;1110698247;1110698297;0;
8367068;1110698297;1110698276;0;
8367068;1110698276;4708512449;0;
8367068;4708512449;1110698268;0;
8367068;1110698268;4708512450;0;
8367068;4708512450;4708512441;0;
8367068;4708512441;4708512442;0;
8367068;4708512442;1110698273;0;
8367068;1110698273;2213493593;0;
8367068;2213493593;2250812461;0;
8367068;2250812461;2250812531;0;
8367068;2250812531;1788787056;0;
8367068;1788787056;4708512446;0;
8367069;137982795;25632284;0;
8367069;25632284;2749809980;0;
8367069;2749809980;25632285;0;
8367070;25632292;2884840234;0;
8367070;2884840234;2692624395;0;
8367070;2692624395;974882842;0;
8367070;974882842;974882854;0;
8367070;974882854;25632278;0;
8367089;2247375546;1387283705;0;
8367089;1387283705;2383470264;0;
8367098;25620570;2914696272;0;
8367098;2914696272;3130312342;0;
8367098;3130312342;25632376;0;
8367103;1788785599;4751755890;0;
8367103;4751755890;1788785595;0;
8367103;1788785595;4751755891;0;
8367103;4751755891;1788785596;0;
8367103;1788785596;423183085;0;
8367103;423183085;129555296;0;
8367104;2912188495;2912188486;0;
8367104;2912188486;2912188492;0;
8367104;2912188492;2912188490;0;
8367104;2912188490;2912188496;0;
8367104;2912188496;2937870610;0;
8367104;2937870610;129533454;0;
8367104;129533454;25632417;0;
8367104;25632417;3392939485;0;
8367104;3392939485;2937870609;0;
8367104;2937870609;3690635855;0;
8367104;3690635855;25632401;0;
8367104;25632401;1209790922;0;
8367104;1209790922;25632402;0;
8367104;25632402;3392939470;0;
8367104;3392939470;3694518900;0;
8367104;3694518900;2366154047;0;
8367104;2366154047;25632403;0;
8367104;25632403;2366154016;0;
8367104;2366154016;2366098060;0;
8367104;2366098060;25632404;0;
8367104;25632404;3392939463;0;
8367104;3392939463;3392939462;0;
8367104;3392939462;1278184346;0;
8367114;25632398;2934507844;0;
8367114;2934507844;2934507846;0;
8367114;2934507846;2934507845;0;
8367114;2934507845;2934507843;0;
8367114;2934507843;3695776123;0;
8367114;3695776123;3690626645;0;
8367114;3690626645;25632410;0;
8367114;25632410;2829209749;0;
8367114;2829209749;25632411;0;
8367133;4751728935;25632467;0;
8367133;25632467;3563723607;0;
8367133;3563723607;4753752250;0;
8367133;4753752250;4753752246;0;
8367133;4753752246;513936352;0;
8367133;513936352;4753752243;0;
8367133;4753752243;5310490973;0;
8367133;5310490973;4753752227;0;
8367133;4753752227;4753748915;0;
8367133;4753748915;1143316537;0;
8367133;1143316537;1165604083;0;
8367133;1165604083;4751728922;0;
8367133;4751728922;4751728923;0;
8367133;4751728923;25632466;0;
8367143;126647309;126647239;0;
